1.11468,1.11401,11.07594936709072,70,0
1.11468,1.11351,9.562841530056634,310,0
1.11364,1.113,13.52941176470281,241,0
1.11364,1.11249,11.76470588235027,261,0
1.11293,1.11198,14.86238532110002,126,0
1.11181,1.11148,10.80368906456182,240,0
1.11114,1.11098,3.70370370370555,199,0
1.1111,1.11047,18.81390593047162,339,0
1.11038,1.10997,12.12814645308744,214,0
1.11038,1.10946,10.86065573770328,502,0
1.10935,1.10896,16.02787456445578,138,0
1.10879,1.10846,7.428571428568747,266,0
1.10831,1.10796,24.66666666666815,159,0
1.10761,1.10746,5.603448275870361,18,0
1.10716,1.10696,6.451612903226467,186,1
1.10693,1.10946,61.90476190475231,601,0
1.10693,1.10896,49.11894273126687,803,0
1.10886,1.10846,27.84090909090249,122,1
1.10985,1.11096,66.93227091633051,391,0
1.11061,1.11046,52.6582278481047,267,0
1.1101,1.10996,22.80334728034008,146,0
1.10953,1.10946,9.6000000000081,14,0
1.10901,1.10896,1.428571428580718,41,0
1.10892,1.10844,3.030303030311866,51,0
1.10816,1.10793,13.0000000000171,72,0
1.10756,1.10743,17.21311475409881,129,0
1.10755,1.10693,14.23076923076033,141,1
1.10889,1.10943,90.21739130434588,163,0
1.1092,1.10893,55.25291828793291,131,0
1.10932,1.10841,2.194357366778404,35,0
1.10807,1.10791,30.66666666667061,24,1
1.10979,1.11041,89.56127080181689,441,0
1.1102,1.10991,59.82905982905967,235,0
1.10964,1.10941,4.782608695654146,143,0
1.10923,1.10891,10.97560975610194,146,0
1.10923,1.10841,9.523809523812881,285,0
1.10826,1.10791,5.583756345180354,226,0
1.10826,1.10741,4.954954954957411,330,0
1.10703,1.10691,5.633802816907134,125,0
1.10655,1.10641,4.081632653057525,18,1
1.10812,1.10891,46.27450980392304,181,0
1.10882,1.10841,50.64220183486255,190,0
1.1083,1.10791,20.65217391304295,240,0
1.10761,1.10741,3.993055555554893,181,0
1.10761,1.10691,3.674121405750209,260,0
1.10667,1.10641,32.95454545452625,71,0
1.10625,1.10591,3.174603174611939,143,0
1.10559,1.10541,33.9285714285555,87,1
1.10664,1.10791,72.20843672455986,531,0
1.10664,1.10741,55.78703703703113,730,1
1.10871,1.10991,85.71428571428288,357,1
1.11166,1.11241,95.63786008230522,781,0
1.11278,1.11191,83.04597701149416,473,1
1.11383,1.11441,93.69696969696885,54,0
1.11383,1.11391,85.76512455515935,470,0
1.11345,1.11341,39.88657844990222,10,0
1.11366,1.11291,39.40677966101489,383,1
1.11472,1.11542,78.8359788359781,250,0
1.11512,1.11492,14.98257839721049,27,0
1.11448,1.11442,15.38461538461336,57,0
1.11427,1.11392,16.47058823528628,78,0
1.11424,1.11342,8.583690987132439,261,0
1.11469,1.11292,3.975535168194472,628,0
1.11275,1.11242,8.707865168539948,485,0
1.11228,1.11192,9.498680738778861,390,0
1.11155,1.11142,6.060606060612518,161,0
