1.10746,1.10746,83.33333333334315,1,0
1.10729,1.10696,35.63218390804363,72,0
1.10667,1.10643,3.669724770645753,31,0
1.10627,1.10593,4.36363636364068,104,0
1.10627,1.10541,3.669724770645753,219,0
1.10517,1.10491,7.168458781368996,49,0
1.10517,1.10439,6.042296072513329,133,0
1.10517,1.10387,5.221932114887426,168,0
1.1043,1.10336,18.90243902439124,354,0
1.10299,1.10286,6.844106463880606,234,1
1.10449,1.10536,87.29096989966419,112,0
1.10449,1.10486,68.9542483660135,364,1
1.10641,1.10736,50.71090047392777,658,1
1.10968,1.10986,94.81268011527831,67,0
1.10951,1.10935,1.357466063347234,122,0
1.10919,1.10885,1.346801346802631,35,0
1.10907,1.10834,14.18563922942141,278,0
1.10907,1.10783,13.02250803858461,337,1
1.10979,1.11033,90.58823529411838,324,0
1.10997,1.10982,61.62790697673931,318,1
1.11181,1.11235,89.65517241379631,114,0
1.11213,1.11185,23.00613496932941,162,0
1.11185,1.11135,3.313253012043157,319,1
1.11368,1.11385,87.87878787879102,90,0
1.11346,1.11335,77.64423076923345,103,1
1.11537,1.11586,91.95979899497773,100,1
1.11829,1.11836,95.75471698113547,35,0
1.11829,1.11786,83.96226415094755,203,1
1.12,1.12036,86.10169491524707,133,0
1.12031,1.11986,40.65420560747261,111,0
1.11947,1.11936,6.074766355139023,35,1
1.12159,1.12186,96.16087751371447,247,1
1.12427,1.12438,98.9361702127668,5,0
1.12427,1.12387,78.62068965516946,285,0
1.1238,1.12337,4.347826086957421,199,0
1.12306,1.12287,11.46245059288284,160,0
1.12246,1.12237,6.024096385548614,27,0
1.12216,1.12187,7.284768211922478,139,0
1.12182,1.12137,3.211009174312814,183,0
1.12115,1.12085,8.732394366198241,31,0
1.12063,1.12034,10.10752688172448,68,0
1.12063,1.11983,9.108527131786975,156,0
1.12063,1.11933,8.303886925798457,293,0
1.11906,1.11883,6.376811594206144,172,0
1.11859,1.11833,1.650943396231986,237,0
1.11794,1.11783,14.61988304094159,153,0
1.11784,1.11733,26.3829787234037,378,0
1.11727,1.11683,19.35483870966997,119,1
1.11934,1.11934,86.32707774799417,1,1
1.12175,1.12186,86.86868686868971,4,0
1.12175,1.12136,60.99999999999556,129,0
1.12105,1.12086,19.99999999999637,260,0
1.12045,1.12036,6.857142857137347,139,0
1.11997,1.11986,20.71005917159188,17,0
1.1197,1.11936,32.57918552037054,109,0
1.11907,1.11884,10.72555205047376,332,0
1.11869,1.11834,15.38461538461789,139,0
1.1182,1.11784,24.38016528925681,122,1
1.11976,1.12034,83.62068965516953,435,0
1.12027,1.11984,65.76923076922772,186,0
1.11974,1.11933,32.66666666665981,96,1
1.12161,1.12183,93.92265193370304,173,0
1.12174,1.12133,85.00000000000459,171,1
1.12237,1.12385,78.70563674321956,284,0
1.12237,1.12335,68.26722338205175,540,0
1.12337,1.12285,66.72828096118066,550,0
1.12248,1.12235,28.57142857142976,48,0
1.12228,1.12185,4.260089686106524,334,0
1.12228,1.12135,3.830645161297453,429,0
1.12149,1.12085,6.885245901644166,230,1
1.12282,1.12335,97.89842381786522,367,0
1.12326,1.12285,85.71428571428353,184,0
1.12264,1.12235,6.666666666673452,580,0
1.12247,1.12185,7.357859531776103,493,0
1.12208,1.12135,28.38874680307028,482,0
1.12105,1.12085,9.137055837555556,245,0
1.12051,1.12034,5.970149253728994,18,0
1.12004,1.11982,8.108108108103242,39,1
1.12205,1.12232,92.67241379311179,188,0
1.12207,1.12182,15.72580645160825,126,0
1.12172,1.12132,3.355704697986227,128,0
1.1211,1.12082,25.88235294117232,198,0
1.12042,1.12032,4.216867469880968,74,0
1.11997,1.11981,2.553191489359451,27,0
1.1196,1.11931,26.19047619047305,111,0
1.11908,1.11881,8.000000000002887,90,0
1.11865,1.11831,15.31531531531333,141,1
1.12034,1.12083,87.84000000000222,126,0
1.12113,1.12032,68.80877742946834,461,0
1.1202,1.11982,46.09800362976571,45,0
1.1202,1.1193,43.82608695652284,92,0
1.12015,1.1188,46.36174636175021,308,1
1.11998,1.12132,77.9503105590012,172,0
1.11998,1.1208,39.40594059405642,459,0
1.12089,1.1203,30.77905491698536,102,0
1.12089,1.1198,24.39335887611496,518,0
1.11969,1.1193,6.436990027198259,170,1
1.12144,1.1218,92.9899856938499,193,0
1.12142,1.1213,76.71691792295015,114,0
1.12107,1.12079,44.7963800904984,283,0
1.12041,1.12028,2.941176470587851,53,0
1.12068,1.11976,33.87096774194502,255,0
1.11995,1.11924,14.88764044943684,295,0
1.11885,1.11873,4.000000000005975,26,0
1.11841,1.11822,3.47222222222415,183,0
1.11794,1.11771,12.59842519684668,46,1
1.11994,1.12022,81.62162162162032,82,0
1.12001,1.11971,4.040404040407892,178,0
1.11942,1.11921,6.113537117904862,96,1
1.12149,1.12171,81.34490238611053,51,0
1.12154,1.12121,78.48410757946075,270,0
1.12122,1.12071,0.6472491909356044,193,0
1.12035,1.12021,25.78125000000935,117,0
1.11969,1.11969,8.849557522124067,1,0
1.11942,1.11919,4.095563139935388,234,0
1.11913,1.11869,2.962962962960364,204,0
1.11865,1.11816,7.046979865773049,150,0
1.11865,1.11765,6.491499227203619,179,0
1.11865,1.11713,6.008583690988133,207,0
1.11669,1.11663,22.3744292237498,208,0
1.11651,1.11613,5.338078291818348,247,1
1.11841,1.11863,91.2457912457928,148,1
1.12036,1.12114,90.1763224181383,229,0
1.12087,1.12064,66.58415841584655,81,0
1.12057,1.12014,19.11764705883409,62,0
1.12,1.11964,2.120141342762311,49,0
1.11947,1.11913,5.752212389379096,158,0
